Sourashtra Word,Hindi Pronunciation,Tamil Pronunciation,Roman Readable,Havard-Kyoto,IAST,IPA,Meaning English,Meaning Tamil
ꢦꢾꢳꢶꢩꢶꢱ꣄ꢱꢒꢥꢶ,भ॑ळ्भिस्सकनि,பெ4ள்பி4ஸ்ஸகனி,pe'l'ibhissakani,pELibhissakani,pĕl̤ibhissakani,peɭɪbʰɪs̪s̪əkən̪ɪ,actively,மும்முரமாக  
ꢪꢹꢓꢸꢒꢸꢒꢥꢶ,मूर्खुकनि,மூர்கு2கனி,mookhukukani,mUkhukukani,mūkhukukani,muːkʰukukən̪ɪ,"brutally, roughly",முரட்டுத்தனமாக   
ꢮꢶꢦꢬꢷꢡ꣄ꢒꢥꢶ ꢮ꣄ꢬꢸꢣ꣄ꢤꢸꢒꢥꢶ ꢦ꣄ꢬꢫꢶꢒꢹꢭ꣄ꢒꢥꢶ,विपरीत्कनि,விபரீத்கனி,vipareetkani vruddhukani prayikoolkani,viparItkani vruddhukani prayikUlkani,viparītkani vruddhukani prayikūlkani,ʋɪpəɾiːt̪kən̪ɪ ʋɾud̪d̪ʰukən̪ɪ pɾəjɪkuːlkən̪ɪ,contrary to,முரண்பாடாக  
ꢮꢶꢦꢬꢷꢡ꣄ꢒꢥꢶ ꢮ꣄ꢬꢸꢣ꣄ꢤꢸꢒꢥꢶ ꢦ꣄ꢬꢫꢶꢒꢹꢭ꣄ꢒꢥꢶ,व्रुद्धुकनि,வ்ருத்3து4கனி,vipareetkani vruddhukani prayikoolkani,viparItkani vruddhukani prayikUlkani,viparītkani vruddhukani prayikūlkani,ʋɪpəɾiːt̪kən̪ɪ ʋɾud̪d̪ʰukən̪ɪ pɾəjɪkuːlkən̪ɪ,contrary to,முரண்பாடாக  
ꢮꢶꢦꢬꢷꢡ꣄ꢒꢥꢶ ꢮ꣄ꢬꢸꢣ꣄ꢤꢸꢒꢥꢶ ꢦ꣄ꢬꢫꢶꢒꢹꢭ꣄ꢒꢥꢶ,प्रतीकूल्कनि,ப்ரதீகூல்கனி,vipareetkani vruddhukani prayikoolkani,viparItkani vruddhukani prayikUlkani,viparītkani vruddhukani prayikūlkani,ʋɪpəɾiːt̪kən̪ɪ ʋɾud̪d̪ʰukən̪ɪ pɾəjɪkuːlkən̪ɪ,contrary to,முரண்பாடாக  
ꢮꢶꢦꢬꢷꢡ꣄ꢒꢥꢶ ꢮ꣄ꢬꢸꢣ꣄ꢤꢸꢒꢥꢶ ꢦ꣄ꢬꢫꢶꢒꢹꢭ꣄ꢒꢥꢶ,,ப்ரதீகூல்கனி,vipareetkani vruddhukani prayikoolkani,viparItkani vruddhukani prayikUlkani,viparītkani vruddhukani prayikūlkani,ʋɪpəɾiːt̪kən̪ɪ ʋɾud̪d̪ʰukən̪ɪ pɾəjɪkuːlkən̪ɪ,contrary to,முரண்பாடாக  
ꢂꢱ꣄ꢒꢵꢒꢸꢱ꣄,अस्काकुस्,அஸ்காகுஸ்,askaakus,askAkus,askākus,əs̪kɑːkus̪,"wholly, completely",முழுக்கமுழுக்க   
ꢂꢱ꣄ꢒꢒꢥ꣄,अस्ककन्,அஸ்ககன்,askakan,askakan,askakan,əs̪kəkən̪,totally,முழுதும்  
ꢂꢱ꣄ꢒꢒꢥ꣄,अस्ककन्,அஸ்ககன்,askakan,askakan,askakan,əs̪kəkən̪,entirely,முழுமையாக  
ꢂꢱ꣄ꢒꢒꢥ꣄,अस्ककन्,அஸ்ககன்,askakan,askakan,askakan,əs̪kəkən̪,entirely,முழுமையும்  
ꢂꢱ꣄ꢒꢒꢥ꣄,अस्ककन्,அஸ்ககன்,askakan,askakan,askakan,əs̪kəkən̪,entirely,முழுவதும்  
ꢂꢱ꣄ꢒꢒꢥ꣄,अस्ककन्,அஸ்ககன்,askakan,askakan,askakan,əs̪kəkən̪,entirely,முழுவதுமாக  
ꢂꢱ꣄ꢒꢒꢥ꣄,अस्ककन्,அஸ்ககன்,askakan,askakan,askakan,əs̪kəkən̪,"in toto, outright",முற்றும்  
ꢥꢿꢪꢸꢤꢵꢥꢸ,नेमुधानु,நேமுதா4னு,nemudhaanu,nemudhAnu,nemudhānu,n̪eːmud̪ʰɑːn̪u,systematically,முறையாக  
ꢒꢶꢬꢪꢒꢥꢶ,किरमकनि,க்ரமகனி,kiramakani,kiramakani,kiramakani,kɪɾəməkən̪ɪ,respectively,முறையே  
ꢱꢵꢪꢸꢬ꣄,सामुर,ஸாமுர்,saamur,sAmur,sāmur,s̪ɑːmuɾ,"before, in front",முன்  / முன்பாக
ꢪꢸꢣꢸꢭ꣄,मुदुल्,முது3ல்,mudul,mudul,mudul,mud̪ul,beforehand,முன்பு  (காலம்)
ꢪꢸꢭ꣄ꢭꣁ,मुल्ला॑,முல்லொ,mullo',mullO,mullŏ,mullo,"before, in front",முன்னதாக  
ꢱꢸꢥ꣄ꢫꢵꢱ꣄,सुन्यास,ஸுன்யாஸ்,sunyaas,sunyAs,sunyās,s̪un̪jɑːs̪,"before, in front",முன்னதாக  
ꢪꢸꢥ꣄ꢣꢞꢶ,मुन्दडि,முந்த3டி3,mundad'i,mundaDi,mundaḍi,mun̪d̪əɖɪ,before,முன்னால்  
ꢦꢹꢬ꣄ꢮꢡꢫꢬ꣄ꢒꢥꢶ,पूर्वतयार्कनि,பூர்வ தயார்கனி,poorvatayarkani,pUrvatayarkani,pūrvatayarkani,puːɾʋət̪əjəɾkən̪ɪ,In advance,முன்னேற்பாடாக  
ꢡꢿ ꢮꢜ꣄ꢒꢥ,ते वाट्कनि,தே வாட்கனி,te vat'kana,te vaTkana,te vaṭkana,t̪eː ʋəʈkən̪ə,through,மூலமாக  
ꢶ ꢡꣁꢒꢥ꣄,ता॑कन्,தொகன்,i to'kan,i tOkan,i tŏkan,ɪ t̪okən̪,through,மூலமாக  
ꢂꢯꢶꢡꢣ꣄ꢤꢒꢥꢶ ꢂꢱꢪꢥ꣄ꢡꢸꢒꢥꢶ,अशिरद्धकनि असमन्तुकनि,அஶிரத்3த4கனி,ashitaddhakani asamantukani,azitaddhakani asamantukani,aśitaddhakani asamantukani,əʃɪt̪əd̪d̪ʰəkən̪ɪ əs̪əmən̪t̪ukən̪ɪ,slacknessly,மெத்தனமாக  
ꢂꢯꢶꢡꢣ꣄ꢤꢒꢥꢶ ꢂꢱꢪꢥ꣄ꢡꢸꢒꢥꢶ,अशिरद्धकनि असमन्तुकनि,அஸமந்துகனி,ashitaddhakani asamantukani,azitaddhakani asamantukani,aśitaddhakani asamantukani,əʃɪt̪əd̪d̪ʰəkən̪ɪ əs̪əmən̪t̪ukən̪ɪ,slacknessly,மெத்தனமாக  
ꢲꢳ꣄ꢳꢸ,हळ्ळु,ஹள்ளு,hal'l'u,haLLu,hal̤l̤u,ɦəɭɭu,slowly,மெதுவாக  
ꢲꢳꢸꢲꢳꢸꢒꢥꢶ,जळुहळुकनि,ஹளுஹளுகனி,hal'uhal'ukani,haLuhaLukani,hal̤uhal̤ukani,ɦəɭuɦəɭukən̪ɪ,slowly,மெதுவாக  
ꢬꢴꢡ꣄ꢡꢤꢵꢥꢸ,र्हत्तधानु,ர:த்ததா4னு,rhattadhaanu,rhattadhAnu,rhattadhānu,ɾɦət̪t̪əd̪ʰɑːn̪u,Indeed really,மெய்யாக  
ꢲꢳ꣄ꢳꢸ,हळ्ळु,ஹள்ளு,hal'l'u,haLLu,hal̤l̤u,ɦəɭɭu,"slowly, low",மெல்ல  
ꢥꢴꢥ꣄ꢓꢥꢶ꣄,न्हन्नखनि,நா:ன்க2னி,nhankhani,nhankhani,nhankhani,n̪ɦən̪kʰən̪ɪ,thinly,மெல்லியதாக  
ꢒꣁꢪ꣄ꢨꢸꢭꢒ,का॑म्बुलक,கொம்பு3ளக,ko'mbulaka,kOmbulaka,kŏmbulaka,kombuləkə,softly,மென்மையாக  
ꢪꢶꢜ꣄ꢜꢵꢦꣁꢭ꣄ꢭꢪ꣄ꢒꢥꢶ,मिट्टापा॑ल्लम्कनि,மிட்டாபொல்லம்கனி,mit't'aapo'llamkani,miTTApOllamkani,miṭṭāpŏllamkani,mɪʈʈɑːpolləmkən̪ɪ,unevenly,மேடுபள்ளமாக   
ꢲꣁꢭ꣄ꢭ ꢲꣁꢭ꣄ꢭꢒ ꢦ꣄ꢬꢡ꣄ꢫꢒ꣄ꢰ꣄ꢒꢥꢶ ꢮ꣄ꢫꢒ꣄ꢫꢬꢡꢒꢥꢶ,हा॑ल्लहा॑ल्लक प्रत्यक्षकनि व्यक्तकनि,ஹொல்லஹொல்லக ப்ரத்யக்ஷகனி,ho'lla ho'llaka pratyakshkani vyakyaratakani,hOlla hOllaka pratyakSkani vyakyaratakani,hŏlla hŏllaka pratyakṣkani vyakyaratakani,ɦollə ɦolləkə pɾət̪jəkʂkən̪ɪ ʋjəkjəɾət̪əkən̪ɪ,apparently,மேலீடாக  
ꢲꣁꢭ꣄ꢭ ꢲꣁꢭ꣄ꢭꢒ ꢦ꣄ꢬꢡ꣄ꢫꢒ꣄ꢰ꣄ꢒꢥꢶ ꢮ꣄ꢫꢒ꣄ꢫꢬꢡꢒꢥꢶ,हा॑ल्लहा॑ल्लक प्रत्यक्षकनि व्यक्तकनि,வ்யக்தகனி,ho'lla ho'llaka pratyakshkani vyakyaratakani,hOlla hOllaka pratyakSkani vyakyaratakani,hŏlla hŏllaka pratyakṣkani vyakyaratakani,ɦollə ɦolləkə pɾət̪jəkʂkən̪ɪ ʋjəkjəɾət̪əkən̪ɪ,apparently,மேலீடாக  
ꢂꢖ꣄ꢔꢸꢥ꣄,अङ्गुन्,அங்கு3ன்,angun,aGgun,aṅgun,əŋgun̪,Besides/and/as well ,மேலும்  
ꢡꢢꢵ,तथा,ததா2,tathaa,tathA,tathā,t̪ət̪ʰɑː,Besides/and/as well ,மேலும்  
ꢆꢛ꣄ꢗꣁ,उञ्चा॑,உஞ்சொ,uncho',uJcO,uñcŏ,uɲt͡ʃo,"above, on",மேல்  
ꢲꣂꢬ,होर,ஹோர்,hora,hora,hora,ɦoːɾə,"above, on",மேல்  
꣄ ꢲꣁꢭ꣄ꢭꣁ,हा॑ल्ला॑,ஹொல்லொ, ho'llo', hOllO, hŏllŏ, ɦollo,"above, on",மேல்  
ꢪꢿꢜ꣄ꢒꢥꢶ,मेट्कनि,மேட்கனி,met'kani,meTkani,meṭkani,meːʈkən̪ɪ,greatly,மேன்மையாக  
ꢯ꣄ꢬꢿꢰ꣄ꢝꢸꢒꢥꢶ,श्रेष्ठुकनि,ஶ்ரேஷ்டு2 கனி,shresht'hukani,zreSThukani,śreṣṭhukani,ʃɾeːʂʈʰukən̪ɪ,greatly,மேன்மையாக  
ꢆꢥ꣄ꢥꢡꢒꢥꢶ,उन्नतकनि,,unnatakani,unnatakani,unnatakani,un̪n̪ət̪əkən̪ɪ,greatly,மேன்மையாக  
ꢆꢥ꣄ꢥꢡꢒꢥꢶ,उन्नतकनि,உன்னதகனி,unnatakani,unnatakani,unnatakani,un̪n̪ət̪əkən̪ɪ,greatly,மேன்மையாக  
ꢂꢱ꣄ꢒꢒꢥꢶ,अस्कक.  पूराकनि,அஸ்ககனி,askakani,askakani,askakani,əs̪kəkən̪ɪ,totally,மொத்தமாக
ꢦꢹꢬꢵꢒꢥꢶ,पूर्णुकनि,பூராகனி,pooraakani,pUrAkani,pūrākani,puːɾɑːkən̪ɪ,totally,மொத்தமாக
ꢦꢹꢬ꣄ꢠꢸꢒꢥꢶ,पूर्णुकनि,பூர்ணுகனி,poornukani,pUrNukani,pūrṇukani,puːɾɳukən̪ɪ,totally,மொத்தமாக
ꢪꣂꢱ꣄ꢒꢥꢶ,मोस्कनि,மோஸ்கனி,moskani,moskani,moskani,moːs̪kən̪ɪ,badly,மோசமாக  
ꢱꣁꢔꢸꢱ꣄ꢒꢥꢶ ꢮꢱꢫꢶꢒꢥꢶ,सा॑गुस्कनि वसतिकनि,ஸொகு3ஸ்கனி,so'guskani vasayikani,sOguskani vasayikani,sŏguskani vasayikani,s̪ogus̪kən̪ɪ ʋəs̪əjɪkən̪ɪ,"comfortably, conveniently",வசதியாக  
ꢱꣁꢔꢸꢱ꣄ꢒꢥꢶ ꢮꢱꢫꢶꢒꢥꢶ,सा॑गुस्कनि वसतिकनि,வஸதிகனி,so'guskani vasayikani,sOguskani vasayikani,sŏguskani vasayikani,s̪ogus̪kən̪ɪ ʋəs̪əjɪkən̪ɪ,"comfortably, conveniently",வசதியாக  
ꢮꢥ꣄ꢗꢥꢒꢥꢶ,वन्चनक तब्तुर्कनि,வஞ்சனகனி,vanchanakani,vancanakani,vancanakani,ʋən̪t͡ʃən̪əkən̪ɪ,cunningly,வஞ்சகமாக  
ꢡꢥ꣄ꢡꢸꢬ꣄ꢒꢥꢶ,वन्चनक तब्तुर्कनि,தந்துர்கனி,tanturkani,tanturkani,tanturkani,t̪ən̪t̪uɾkən̪ɪ,cunningly,வஞ்சகமாக  
ꢮꢡꢸꢭ꣄ꢒꢥꢶ,वतुल्कनि,வதுல்கனி,vatulkani,vatulkani,vatulkani,ʋət̪ulkən̪ɪ,roundly,வட்டமாக  
ꢒ꣄ꢬꢪꢒꢥꢶ,क्रमकनि,க்ரமகனி,kramakani,kramakani,kramakani,kɾəməkən̪ɪ,in a row,வரிசையாக  
ꢮꢶꢗꢵꢬ꣄ꢒ,विचार्क,விசார்க,vichaarka,vicArka,vicārka,ʋɪt͡ʃɑːɾkə,regrettably,வருத்தமாக  
ꢮꢾꢒꢸꢭ꣄ꢒ,व॑कुल्क,வெகுல்க,ve'kulka,vEkulka,vĕkulka,ʋekulkə,regrettably,வருத்தமாக  
ꢚꣀꢥ ꢦꣂꢒ꣄ꢒꢥꢶ ꢙꣀꢥ ꢦꣂꢒ꣄,जैनपोक जैनपोक्कनि,ஜைனபோக் ஜைனபோக்கனி,jhaina pokkani jaina pok,jhaina pokkani jaina pok,jhaina pokkani jaina pok,d͡ʒʰəɪn̪ə poːkkən̪ɪ d͡ʒəɪn̪ə poːk,right side,வலதுபக்கமாக  
ꢡꢶꢫꣁꢒꢥ꣄,तिया॑कन्,த்யொகன்,tiyo'kan,tiyOkan,tiyŏkan,t̪ɪjokən̪,spontaneously,வலிய  
ꢦꣁꢭꢷꢪ꣄ꢒꢥ꣄,बा॑लीम्कन्,பொ3லீம்கன்,po'leemkan,pOlImkan,pŏlīmkan,poliːmkən̪,strongly,வலுவாக  
ꢧꢶꢬ꣄ꢭꢶ,फिर्लि,பி2ர்லி,phirli,phirli,phirli,pʰɪɾlɪ,curvedly,வளைவாக  
ꢮꢜ꣄ꢒꢾꢒꢥꢶ ꢬꢦ꣄ꢡꢒꢥꢶ,वट्क॑कनि रप्तकनि,வட்கெகனி,vat'ke'kani raptakani,vaTkEkani raptakani,vaṭkĕkani raptakani,ʋəʈkekən̪ɪ ɾəpt̪əkən̪ɪ,usually,வழக்கமாக  
ꢮꢜ꣄ꢒꢾꢒꢥꢶ ꢬꢦ꣄ꢡꢒꢥꢶ,वट्क॑कनि रप्तकनि,ரப்தகனி,vat'ke'kani raptakani,vaTkEkani raptakani,vaṭkĕkani raptakani,ʋəʈkekən̪ɪ ɾəpt̪əkən̪ɪ,usually,வழக்கமாக  
ꢥꢴꢶꢥꢵꢮꢸꢒꢥꢶ,न्हिनावुकनि,நி:னாவ்கனி,nhinaavukani,nhinAvukani,nhināvukani,n̪ɦɪn̪ɑːʋukən̪ɪ,slipperly,வழவழப்பாக  
ꢱꢸꢒ꣄ꢒꢾꢫꢒꢥꢶ ꢱꢸꢒ꣄ꢒꢾꢒꢥꢶ,सुक्क॑यकनि सक्क॑कनि,ஸுக்கெயகனி,sukke'yakani sukke'kani,sukkEyakani sukkEkani,sukkĕyakani sukkĕkani,s̪ukkejəkən̪ɪ s̪ukkekən̪ɪ,Dryly / by drought,வறட்சியாக  
ꢱꢸꢒ꣄ꢒꢾꢫꢒꢥꢶ ꢱꢸꢒ꣄ꢒꢾꢒꢥꢶ,सुक्क॑यकनि सक्क॑कनि,ஸுக்கெகனி,sukke'yakani sukke'kani,sukkEyakani sukkEkani,sukkĕyakani sukkĕkani,s̪ukkejəkən̪ɪ s̪ukkekən̪ɪ,Dryly / by drought,வறட்சியாக  
ꢒꢸꢬꢹꢬ꣄ꢒꢥꢶ,कुरूरकन्,க்ரூர்கன்,kuroorkani,kurUrkani,kurūrkani,kuɾuːɾkən̪ɪ,violently,வன்மையாக  
ꢱꣁꣁꢜ꣄ꢠꢵꢡ꣄ꢡꢒ꣄,सा॑ट्णात्तक्,ஸொட்3ணாதொ,so'o't'naattak,sOOTNAttak,sŏŏṭṇāttak,s̪ooʈɳɑːt̪t̪ək,persistently,விடாப்பிடியாக  
ꢮꢶꢣꢪ꣄ꢮꢶꢣꢪ꣄ꢒꢥꢶ ꢨꢲꢸꢮꢶꢣꢒꢥ꣄,विदम्विदम्कनि  बहुविदम्क्न,வித3ம்வித3ம்கனி,vidamvidamkani bahuvidakan,vidamvidamkani bahuvidakan,vidamvidamkani bahuvidakan,ʋɪd̪əmʋɪd̪əmkən̪ɪ bəɦuʋɪd̪əkən̪,different types,விதம்விதமாக  
ꢮꢶꢣꢪ꣄ꢮꢶꢣꢪ꣄ꢒꢥꢶ ꢨꢲꢸꢮꢶꢣꢒꢥ꣄,विदम्विदम्कनि  बहुविदम्क्न,ப3ஹுவித3கன்,vidamvidamkani bahuvidakan,vidamvidamkani bahuvidakan,vidamvidamkani bahuvidakan,ʋɪd̪əmʋɪd̪əmkən̪ɪ bəɦuʋɪd̪əkən̪,different types,விதம்விதமாக  
ꢞꢵꢪ꣄ꢨꢷꢒꢪ꣄ꢒꢥꢶ,डाम्बीकम्कनि,ஆட3ம்ப3ரக,d'aambeekamkani,DAmbIkamkani,ḍāmbīkamkani,ɖɑːmbiːkəmkən̪ɪ,pompously,விமரிசையாக  
ꢮꢶꢱ꣄ꢡꢵꢬꢒꢥꢶ,विस्तारकनि,விஸ்தார்கனி,vistaarakani,vistArakani,vistārakani,ʋɪs̪t̪ɑːɾəkən̪ɪ,elaborately,விரிவாக  
ꢨꢶꢱ꣄ꢱꢒ,बिस्सक,பி3ஸ்ஸக,bissaka,bissaka,bissaka,bɪs̪s̪əkə,"fast, rapidly",விரைவாக  
ꢄꢮꢬ꣄ꢒꢥꢶ ꢮꢶꢮꢬ꣄ꢒꢥꢶ,इवर्कनि विवर्कनि,இவர்கனி,ivarkani vivarkani,ivarkani vivarkani,ivarkani vivarkani,ɪʋəɾkən̪ɪ ʋɪʋəɾkən̪ɪ,in detail,விவரமாக  
ꢄꢮꢬ꣄ꢒꢥꢶ ꢮꢶꢮꢬ꣄ꢒꢥꢶ,इवर्कनि विवर्कनि,விவர்கனி,ivarkani vivarkani,ivarkani vivarkani,ivarkani vivarkani,ɪʋəɾkən̪ɪ ʋɪʋəɾkən̪ɪ,in detail,விவரமாக  
ꢓꢿꢭ꣄ꢒꢥꢶ,खेलुकनि,கே2ள்கனி,khelkani,khelkani,khelkani,kʰeːlkən̪ɪ,sportively,விளையாட்டாக  
ꢡꢾꢒꢲꢵꢭ꣄ ꢡꢾꢭ꣄ꢫꢒꢲꢵꢭ꣄,त॑कहालु  त॑ल्यकहाल,தெகஹால்,te'kahaal te'lyakahaal,tEkahAl tElyakahAl,tĕkahāl tĕlyakahāl,t̪ekəɦɑːl t̪eljəkəɦɑːl,hence,விளைவாக  
ꢡꢾꢒꢲꢵꢭ꣄ ꢡꢾꢭ꣄ꢫꢒꢲꢵꢭ꣄,त॑कहालु  त॑ल्यकहाल,தெல்யெக ஹால்,te'kahaal te'lyakahaal,tEkahAl tElyakahAl,tĕkahāl tĕlyakahāl,t̪ekəɦɑːl t̪eljəkəɦɑːl,hence,விளைவாக  
ꢙꢵꢔ꣄ꢬꢡꢒꢥꢶ,जाग्रतकनि,ஜாக்3ரதகனி,jaagratakani,jAgratakani,jāgratakani,d͡ʒɑːgɾət̪əkən̪ɪ,carefully,விழிப்பாக  
ꢮꢶꢫꢬ꣄ꢤꢒꢥꢶ,वियर्धकनि,வியர்த4கனி,viyardhakani,viyardhakani,viyardhakani,ʋɪjəɾd̪ʰəkən̪ɪ,"wastely, vainly",வீணாக  
ꢓꢿꢭ꣄ꢒꢥꢶ,खेल्कनि,கே2ள்கனி,khelkani,khelkani,khelkani,kʰeːlkən̪ɪ,vauntingly,வீம்பாக  
ꢦꢬꢵꢒ꣄ꢬꢪꢒꢥꢶ,पराक्रमकनि,பராக்ரமகனி,paraakramakani,parAkramakani,parākramakani,pəɾɑːkɾəməkən̪ɪ,valiantly,வீரதீரமாக  
ꢤꣀꢬ꣄ꢫꢸꢒꢥꢶ,धैर्युकनि,தை4ர்யுகனி,dhairyukani,dhairyukani,dhairyukani,d̪ʰəɪɾjukən̪ɪ,bravely,வீரமாக  
ꢨꢥ꣄ꢣꢵꢒꢥꢶ ꢃꢡ꣄ꢪꢯ꣄ꢭꢵꢕꢒꢥꢶ,बन्दाकनि आत्मश्लाघ्नकनि,ப3ந்தா3கனி,bandaakani aatmashlaaghakani,bandAkani AtmazlAghakani,bandākani ātmaślāghakani,bən̪d̪ɑːkən̪ɪ ɑːt̪məʃlɑːgʰəkən̪ɪ,Self praising,வீராப்பாக  (தற்புகழ்ச்சி)
ꢨꢥ꣄ꢣꢵꢒꢥꢶ ꢃꢡ꣄ꢪꢯ꣄ꢭꢵꢕꢒꢥꢶ,बन्दाकनि आत्मश्लाघ्नकनि,ஆத்மஶ்லாக4னகனி,bandaakani aatmashlaaghakani,bandAkani AtmazlAghakani,bandākani ātmaślāghakani,bən̪d̪ɑːkən̪ɪ ɑːt̪məʃlɑːgʰəkən̪ɪ,Self praising,வீராப்பாக  (தற்புகழ்ச்சி)
ꢂꢮꢪꢵꢥ꣄ꢒ,अवमान्क,அவமான்க,avamaanka,avamAnka,avamānka,əʋəmɑːn̪kə,shamelessly,வெட்கக்கோடாக   
ꢬꢵꢒ꣄ꢒꢥꢶ,राक्कनि,ராக்கனி,raakkani,rAkkani,rākkani,ɾɑːkkən̪ɪ,angrily,வெடுவெடுப்பாக   
ꢂꢭꢔ꣄ꢔ ꢂꢭꢔ꣄ꢔ ꢣꢸꢱ꣄ꢬ ꢱꢸꢱ꣄ꢬꢫꢒꢥꢶ,अलग्ग अलग्ग दुस्र तुस्रयकनि,அலக்3க3 அலக்3க3,alagga alagga dusra susrayakani,alagga alagga dusra susrayakani,alagga alagga dusra susrayakani,ələggə ələggə d̪us̪ɾə s̪us̪ɾəjəkən̪ɪ,separately,வெவ்வேறாக  
ꢂꢭꢔ꣄ꢔ ꢂꢭꢔ꣄ꢔ ꢣꢸꢱ꣄ꢬ ꢱꢸꢱ꣄ꢬꢫꢒꢥꢶ,अलग्ग अलग्ग दुस्र तुस्रयकनि,து3ஸ்ர து3ஸ்ரயகனி,alagga alagga dusra susrayakani,alagga alagga dusra susrayakani,alagga alagga dusra susrayakani,ələggə ələggə d̪us̪ɾə s̪us̪ɾəjəkən̪ɪ,separately,வெவ்வேறாக  
ꢲꢸꢙꢵꢭ꣄ꢒꢥꢶ,हुजाल्कनि,ஹுஜாள்கனி,hujaalkani,hujAlkani,hujālkani,ɦud͡ʒɑːlkən̪ɪ,brightly,வெளிச்சமாக  
ꢪꣁꢥ꣄ꢥꢸ ꢙꢥ꣄ꢡꣁ,मा॑न्नु जन्ता॑,மொன்னு ஜந்தொ,mo'nnu janto',mOnnu jantO,mŏnnu jantŏ,mon̪n̪u d͡ʒən̪t̪o,openly,வெளிப்படையாக   
ꢩꢬꢵꢜ꣄,भराट्,ப4ராட்,bharaat',bharAT,bharāṭ,bʰəɾɑːʈ,"out, away",வெளியே  
ꢙꢷꢔꢶꢭꢶ,जीगिलि,ஜிகி3லி,jeegili,jIgili,jīgili,d͡ʒiːgɪlɪ,successfully,வெற்றிக்கரமாக   
ꢓꢭꢶꢒꢥꢶ   ꢬꢶꢒ꣄ꢡꢒꢥꢶ,खलिकनि रिक्तकनि,க2லிகனி,khalikani   riktakani,khalikani   riktakani,khalikani   riktakani,kʰəlɪkən̪ɪ   ɾɪkt̪əkən̪ɪ,barely,வெறுமையாக  
ꢓꢭꢶꢒꢥꢶ   ꢬꢶꢒ꣄ꢡꢒꢥꢶ,खलिकनि रिक्तकनि,ரிக்தகனி,khalikani   riktakani,khalikani   riktakani,khalikani   riktakani,kʰəlɪkən̪ɪ   ɾɪkt̪əkən̪ɪ,barely,வெறுமையாக  
ꢨꢶꢱ꣄ꢱꣁ,बिस्सा॑,பி3ஸ்ஸொ,bisso',bissO,bissŏ,bɪs̪s̪o,quickly,வேகமாக  
ꢮꢾꢞꢶꢒ꣄ꢒꢥ꣄,व॑डिक्कन्,வெடி3க்கனி,ve'd'ikkan,vEDikkan,vĕḍikkan,ʋeɖɪkkən̪,funnily,வேடிக்கையாக  
ꢂꢭꢔ꣄ꢔ,अलग्ग,அலக்3க3,alagga,alagga,alagga,ələggə,aloof,வேறாக  
ꢡꢸꢱ꣄ꢬꢤꢵꢥꢸ,तुस्रधानु,துஸ்ரதா4னு,tusradhaanu,tusradhAnu,tusradhānu,t̪us̪ɾəd̪ʰɑːn̪u,otherwise,வேறுவகையாக  
ꢮꢾꢒꢸꢭꢮꢾꢒꢸꢭꢒꢥꢶ,व॑कुलव॑कुलकनि,வெகுளவெகுளகனி,ve'kulave'kulakani,vEkulavEkulakani,vĕkulavĕkulakani,ʋekuləʋekuləkən̪ɪ,differently,வேறுவேறாக  
ꢮꣀꢬꢵꢔꢫꢸꢒꢥꢶ꣄,वैराग्युकनि,வைராக்3யுகனி,vairaagayukani,vairAgayukani,vairāgayukani,ʋəɪɾɑːgəjukən̪ɪ,stubbornly,வைராக்கியமாக  
